,Date,Equipment_Type,Daily_Rate,Num_Days,Branch,Damaged,Customer_Type
387,2015-01-18,grinder,30,26,Calgary,[False],['Contractor']
388,2015-01-18,lawnroller,20,26,Edmonton,[False],['Individual']
389,2015-01-19,34ftboomlift,400,4,Lethbridge,[False],['Contractor']
390,2015-01-19,10ftcrowdfence,25,21,Edmonton,[False],['Contractor']
391,2015-01-19,vortexfan,50,3,Taber,[False],['Contractor']
392,2015-01-19,2tonexcavator,700,8,Oshawa,[False],['Contractor']
393,2015-01-19,recipsaw,30,3,Brossard,[False],['Contractor']
394,2015-01-19,30lbairbreaker,70,24,Leduc,[False],['Contractor']
395,2015-01-19,vortexfan,50,5,Bracebridge,[True],['Contractor']
396,2015-01-19,trenchroller,400,1,Chilliwack,[False],['Contractor']
397,2015-01-19,hammerdrill,30,2,Saint John,[False],['Contractor']
398,2015-01-19,impactwrench,40,12,Barrie,[False],['Contractor']
399,2015-01-19,17lbairbreaker,60,15,Maple Ridge,[False],['Contractor']
400,2015-01-19,impactwrench,40,36,St-Laurent,[False],['Individual']
401,2015-01-19,34ftboomlift,400,19,Barrie,[False],['Contractor']
402,2015-01-19,1tonexcavator,900,5,Ottawa Downtown,[False],['Contractor']
403,2015-01-19,10ftcrowdfence,25,4,Taber,[False],['Contractor']
404,2015-01-19,2tonexcavator,700,26,Oshawa,[False],['Contractor']
405,2015-01-19,pedestalfan,30,3,Lethbridge,[False],['Individual']
406,2015-01-19,impactwrench,40,21,Lethbridge,[False],['Individual']
407,2015-01-20,30lbairbreaker,70,2,Toronto,[False],['Contractor']
408,2015-01-20,impactwrench,40,3,Ottawa East,[False],['Contractor']
409,2015-01-20,impactwrench,40,29,Dartmouth,[False],['Contractor']
410,2015-01-20,10ftcrowdfence,25,2,Saint John,[True],['Contractor']
411,2015-01-20,1tonexcavator,900,1,Bolton,[False],['Contractor']
412,2015-01-20,40fttelehandler,750,11,Kitchener,[False],['Individual']
413,2015-01-20,messageboard,200,2,Bracebridge,[False],['Staff']
414,2015-01-20,beltsander,30,4,Leduc,[False],['Contractor']
415,2015-01-20,revplatecompactor,225,8,Kitchener,[False],['Contractor']
416,2015-01-20,19fttelehandler,600,9,Bracebridge,[False],['Contractor']
417,2015-01-20,2tonexcavator,700,34,Toronto,[False],['Contractor']
418,2015-01-20,19fttelehandler,600,3,Ottawa Downtown,[False],['Contractor']
419,2015-01-20,100kwgenerator,900,49,Bracebridge,[False],['Individual']
420,2015-01-20,30lbairbreaker,70,2,Leduc,[False],['Contractor']
421,2015-01-20,17lbairbreaker,60,5,Calgary,[False],['Contractor']
422,2015-01-20,beltsander,30,4,Edmonton,[False],['Contractor']
423,2015-01-20,2tonexcavator,700,38,Ottawa East,[False],['Individual']
424,2015-01-20,16ftscissorlift,300,8,Ottawa Nepean,[False],['Individual']
425,2015-01-20,circularsaw,30,42,Dartmouth,[False],['Contractor']
426,2015-01-21,hammerdrill,30,17,Taber,[False],['Contractor']
427,2015-01-21,2tonexcavator,700,4,Dartmouth,[False],['Contractor']
428,2015-01-21,draincleaner,15,1,Dartmouth,[False],['Individual']
429,2015-01-21,12ftscissorlift,250,4,Ottawa Nepean,[False],['Contractor']
430,2015-01-21,17lbairbreaker,60,42,Leduc,[False],['Contractor']
431,2015-01-21,messageboard,200,5,Kitchener,[False],['Staff']
432,2015-01-21,vortexfan,50,4,Oshawa,[False],['Contractor']
433,2015-01-21,grinder,30,2,Langley,[False],['Individual']
434,2015-01-21,jigsaw,25,5,Leduc,[False],['Individual']
435,2015-01-21,10ftcrowdfence,25,1,Calgary,[False],['Contractor']
436,2015-01-21,messageboard,200,4,Bracebridge,[False],['Contractor']
437,2015-01-21,hardwoodnailer,50,2,Chilliwack,[False],['Contractor']
438,2015-01-21,100kwgenerator,900,2,Ottawa Nepean,[False],['Contractor']
439,2015-01-21,jigsaw,25,4,Saint John,[False],['Contractor']
440,2015-01-21,beltsander,30,4,Taber,[False],['Contractor']
441,2015-01-21,revplatecompactor,225,5,Taber,[False],['Contractor']
442,2015-01-21,45ftboomlift,450,4,Ottawa Nepean,[False],['Contractor']
443,2015-01-21,vortexfan,50,2,Bolton,[False],['Contractor']
444,2015-01-21,messageboard,200,4,Brossard,[False],['Contractor']
445,2015-01-21,draincleaner,15,1,Saint John,[False],['Contractor']
446,2015-01-21,3000wgenerator,200,4,Mississauga,[False],['Contractor']
447,2015-01-21,45ftboomlift,450,5,Ottawa Nepean,[False],['Contractor']
448,2015-01-21,revplatecompactor,225,1,Edmonton,[False],['Contractor']
449,2015-01-21,17lbairbreaker,60,18,Dartmouth,[False],['Individual']
450,2015-01-21,lawnroller,20,34,Dartmouth,[False],['Contractor']
451,2015-01-21,roofnailer,40,25,Edmonton,[False],['Contractor']
452,2015-01-21,grinder,30,1,Brossard,[False],['Contractor']
453,2015-01-21,recipsaw,30,29,Chilliwack,[False],['Contractor']
454,2015-01-21,34ftboomlift,400,4,St-Laurent,[True],['Contractor']
455,2015-01-22,lawnroller,20,1,Brossard,[False],['Contractor']
456,2015-01-22,1tonexcavator,900,5,Ottawa East,[False],['Contractor']
457,2015-01-22,17lbairbreaker,60,47,Brossard,[False],['Contractor']
458,2015-01-22,hammerdrill,30,3,Chilliwack,[False],['Contractor']
459,2015-01-22,draincleaner,15,25,Leduc,[False],['Contractor']
460,2015-01-22,circularsaw,30,1,Leduc,[False],['Contractor']
461,2015-01-22,2tonexcavator,700,2,Bracebridge,[False],['Contractor']
462,2015-01-22,16ftscissorlift,300,4,Lethbridge,[False],['Contractor']
463,2015-01-22,1tonexcavator,900,9,Oshawa,[False],['Contractor']
464,2015-01-22,5000lbforklift,450,1,Oshawa,[False],['Contractor']
465,2015-01-22,5tonexcavator,1300,6,Ottawa East,[False],['Contractor']
466,2015-01-22,19fttelehandler,600,1,Saint John,[False],['Contractor']
467,2015-01-22,beltsander,30,4,Taber,[False],['Contractor']
468,2015-01-22,vortexfan,50,45,Toronto,[False],['Individual']
469,2015-01-22,pedestalfan,30,23,Toronto,[False],['Contractor']
470,2015-01-23,messageboard,200,5,Bolton,[False],['Contractor']
471,2015-01-23,circularsaw,30,47,Leduc,[False],['Individual']
472,2015-01-23,chainsaw,50,4,Brossard,[False],['Contractor']
473,2015-01-23,17lbairbreaker,60,15,Maple Ridge,[False],['Contractor']
474,2015-01-23,10kwgenerator,500,5,Taber,[False],['Contractor']
475,2015-01-23,40smoothroller,500,1,St-Laurent,[False],['Contractor']
476,2015-01-23,45ftboomlift,450,3,Chilliwack,[False],['Contractor']
477,2015-01-23,draincleaner,15,2,Brossard,[False],['Staff']
478,2015-01-23,45ftboomlift,450,1,Brossard,[False],['Individual']
479,2015-01-23,grinder,30,2,Dartmouth,[False],['Contractor']
480,2015-01-23,19fttelehandler,600,4,Anjou,[False],['Contractor']
481,2015-01-23,recipsaw,30,30,Saint John,[False],['Contractor']
482,2015-01-23,hammerdrill,30,1,Dartmouth,[False],['Individual']
483,2015-01-23,recipsaw,30,4,Medicine Hat,[False],['Contractor']
484,2015-01-23,10fteasyfence,25,35,Calgary,[False],['Contractor']
485,2015-01-23,12ftscissorlift,250,4,Lethbridge,[False],['Contractor']
486,2015-01-23,beltsander,30,4,Saint John,[False],['Contractor']
487,2015-01-23,19fttelehandler,600,5,Lethbridge,[False],['Contractor']
488,2015-01-23,8drumsander,75,1,Dartmouth,[False],['Individual']
489,2015-01-23,beltsander,30,18,Taber,[False],['Individual']
490,2015-01-23,40fttelehandler,750,3,Toronto,[False],['Contractor']
491,2015-01-24,5000lbforklift,450,3,Mississauga,[False],['Contractor']
492,2015-01-24,10kwgenerator,500,34,Ottawa Downtown,[False],['Contractor']
493,2015-01-24,jumpingjack,80,3,Ottawa Nepean,[False],['Contractor']
494,2015-01-24,roofnailer,40,2,Anjou,[False],['Individual']
495,2015-01-24,circularsaw,30,1,Langley,[False],['Contractor']
496,2015-01-24,platecompactor,200,11,Anjou,[False],['Contractor']
497,2015-01-24,8drumsander,75,1,Saint John,[False],['Contractor']
498,2015-01-24,draincleaner,15,18,Lethbridge,[False],['Contractor']
499,2015-01-24,1000psiwasher,75,1,Chilliwack,[False],['Individual']
500,2015-01-24,1000psiwasher,75,3,Bolton,[False],['Contractor']
501,2015-01-24,10ftcrowdfence,25,19,Edmonton,[False],['Individual']
502,2015-01-24,vortexfan,50,1,Kitchener,[False],['Contractor']
503,2015-01-24,impactwrench,40,1,Surrey,[False],['Contractor']
504,2015-01-24,17lbairbreaker,60,47,Leduc,[False],['Contractor']
505,2015-01-24,recipsaw,30,2,Saint John,[False],['Individual']
506,2015-01-24,1000psiwasher,75,7,Dartmouth,[False],['Individual']
507,2015-01-24,1000psiwasher,75,10,Barrie,[True],['Contractor']
508,2015-01-24,30ftscissorlift,400,5,Barrie,[False],['Contractor']
509,2015-01-24,3000wgenerator,200,5,St-Laurent,[False],['Individual']
510,2015-01-24,revplatecompactor,225,20,Vancouver,[False],['Contractor']
511,2015-01-24,1tonexcavator,900,47,Kitchener,[False],['Contractor']
512,2015-01-25,8drumsander,75,3,Chilliwack,[False],['Contractor']
513,2015-01-25,grinder,30,26,Langley,[False],['Contractor']
514,2015-01-25,beltsander,30,22,Lethbridge,[False],['Contractor']
515,2015-01-25,8drumsander,75,29,Medicine Hat,[False],['Contractor']
516,2015-01-25,lawnroller,20,2,Saint John,[False],['Contractor']
517,2015-01-25,hammerdrill,30,2,Dartmouth,[False],['Staff']
518,2015-01-25,40fttelehandler,750,2,Bolton,[False],['Contractor']
519,2015-01-25,vortexfan,50,4,Taber,[False],['Contractor']
520,2015-01-25,5000lbforklift,450,8,Oshawa,[False],['Contractor']
521,2015-01-25,30lbairbreaker,70,3,Langley,[False],['Individual']
522,2015-01-25,10fteasyfence,25,3,Dartmouth,[False],['Contractor']
523,2015-01-25,vortexfan,50,42,Bracebridge,[False],['Contractor']
524,2015-01-25,jigsaw,25,8,Chilliwack,[False],['Contractor']
525,2015-01-25,5tonexcavator,1300,3,Chilliwack,[False],['Contractor']
526,2015-01-25,5000lbforklift,450,48,Ottawa Nepean,[False],['Individual']
527,2015-01-25,grinder,30,44,Ottawa Nepean,[False],['Contractor']
528,2015-01-25,19fttelehandler,600,3,Barrie,[False],['Contractor']
529,2015-01-25,10ftscissorlift,200,31,Bolton,[False],['Contractor']
530,2015-01-25,hammerdrill,30,1,Leduc,[False],['Individual']
531,2015-01-25,grinder,30,17,Maple Ridge,[False],['Individual']
532,2015-01-25,jigsaw,25,1,Saint John,[False],['Contractor']
533,2015-01-26,impactwrench,40,5,Chilliwack,[False],['Contractor']
534,2015-01-26,34ftboomlift,400,1,Ottawa East,[False],['Contractor']
535,2015-01-26,12ftscissorlift,250,27,Mississauga,[False],['Contractor']
536,2015-01-26,12ftscissorlift,250,1,Edmonton,[False],['Contractor']
537,2015-01-26,1tonexcavator,900,13,Mississauga,[False],['Contractor']
538,2015-01-26,17lbairbreaker,60,5,Kitchener,[False],['Staff']
539,2015-01-26,recipsaw,30,40,Edmonton,[False],['Individual']
540,2015-01-26,10kwgenerator,500,3,Langley,[False],['Contractor']
541,2015-01-26,17lbairbreaker,60,39,Leduc,[False],['Individual']
542,2015-01-26,40fttelehandler,750,49,St-Laurent,[False],['Contractor']
543,2015-01-26,lawnroller,20,2,Dartmouth,[False],['Individual']
544,2015-01-26,hardwoodnailer,50,5,Taber,[False],['Contractor']
545,2015-01-26,chainsaw,50,3,Lethbridge,[False],['Contractor']
546,2015-01-26,jigsaw,25,47,Mississauga,[False],['Individual']
547,2015-01-26,10fteasyfence,25,1,Vancouver,[False],['Contractor']
548,2015-01-26,circularsaw,30,36,Medicine Hat,[False],['Contractor']
549,2015-01-26,5tonexcavator,1300,5,Anjou,[True],['Contractor']
550,2015-01-26,2tonexcavator,700,46,Bolton,[False],['Individual']
551,2015-01-27,lawnroller,20,8,Brossard,[False],['Individual']
552,2015-01-27,hardwoodnailer,50,1,Toronto,[False],['Contractor']
553,2015-01-27,trenchroller,400,21,Edmonton,[False],['Contractor']
554,2015-01-27,messageboard,200,4,Anjou,[False],['Contractor']
555,2015-01-27,hardwoodnailer,50,13,Leduc,[False],['Contractor']
556,2015-01-27,draincleaner,15,28,Langley,[False],['Contractor']
557,2015-01-27,8drumsander,75,21,Taber,[False],['Contractor']
558,2015-01-27,10fteasyfence,25,3,Ottawa Downtown,[False],['Contractor']
559,2015-01-27,17lbairbreaker,60,41,Brossard,[False],['Individual']
560,2015-01-27,hammerdrill,30,28,Saint John,[False],['Contractor']
561,2015-01-27,lawnroller,20,1,Dartmouth,[False],['Individual']
562,2015-01-27,100kwgenerator,900,5,Calgary,[False],['Contractor']
563,2015-01-27,19fttelehandler,600,34,Anjou,[False],['Contractor']
564,2015-01-27,1000psiwasher,75,6,Calgary,[False],['Contractor']
565,2015-01-27,jigsaw,25,42,Chilliwack,[False],['Contractor']
566,2015-01-27,vortexfan,50,14,Anjou,[False],['Individual']
567,2015-01-27,grinder,30,1,Dartmouth,[False],['Individual']
568,2015-01-27,10ftcrowdfence,25,5,Barrie,[False],['Contractor']
569,2015-01-27,12ftscissorlift,250,3,Leduc,[False],['Individual']
570,2015-01-27,3000wgenerator,200,2,Saint John,[False],['Contractor']
571,2015-01-27,platecompactor,200,26,Ottawa Downtown,[False],['Contractor']
572,2015-01-27,34ftboomlift,400,3,Toronto,[False],['Contractor']
573,2015-01-27,revplatecompactor,225,2,Saint John,[False],['Contractor']
574,2015-01-27,8drumsander,75,20,Lethbridge,[False],['Contractor']
575,2015-01-28,jigsaw,25,10,Medicine Hat,[False],['Individual']
576,2015-01-28,34ftboomlift,400,5,Ottawa Downtown,[False],['Contractor']
577,2015-01-28,trenchroller,400,50,Edmonton,[False],['Individual']
578,2015-01-28,recipsaw,30,9,Brossard,[False],['Contractor']
579,2015-01-28,grinder,30,41,Medicine Hat,[False],['Contractor']
580,2015-01-28,lawnroller,20,27,Toronto,[False],['Individual']
581,2015-01-28,1000psiwasher,75,10,Bracebridge,[False],['Contractor']
582,2015-01-28,trenchroller,400,4,Mississauga,[False],['Contractor']
583,2015-01-28,recipsaw,30,13,Medicine Hat,[False],['Individual']
584,2015-01-28,grinder,30,4,Saint John,[False],['Individual']
585,2015-01-28,8drumsander,75,2,Brossard,[False],['Individual']
586,2015-01-28,30ftscissorlift,400,36,Edmonton,[False],['Contractor']
587,2015-01-28,40fttelehandler,750,2,Saint John,[False],['Contractor']
588,2015-01-28,100kwgenerator,900,1,Leduc,[False],['Individual']
589,2015-01-28,trenchroller,400,6,Bolton,[False],['Contractor']
590,2015-01-28,1tonexcavator,900,3,Dartmouth,[False],['Contractor']
591,2015-01-28,10ftscissorlift,200,5,Brossard,[False],['Contractor']
592,2015-01-28,circularsaw,30,6,Brossard,[False],['Contractor']
593,2015-01-28,10kwgenerator,500,2,Oshawa,[False],['Contractor']
594,2015-01-28,8drumsander,75,2,Saint John,[False],['Individual']
595,2015-01-28,19fttelehandler,600,1,Langley,[False],['Contractor']
596,2015-01-29,lawnroller,20,23,Medicine Hat,[False],['Individual']
597,2015-01-29,draincleaner,15,9,Bolton,[False],['Contractor']
598,2015-01-29,hardwoodnailer,50,1,Brossard,[False],['Contractor']
599,2015-01-29,pedestalfan,30,6,Saint John,[False],['Contractor']
600,2015-01-29,grinder,30,2,Dartmouth,[False],['Staff']
601,2015-01-29,30lbairbreaker,70,8,Dartmouth,[False],['Individual']
602,2015-01-29,5tonexcavator,1300,2,Langley,[False],['Contractor']
603,2015-01-29,1tonexcavator,900,30,Toronto,[False],['Individual']
604,2015-01-29,hammerdrill,30,35,Brossard,[False],['Individual']
605,2015-01-29,chainsaw,50,5,Saint John,[False],['Individual']
606,2015-01-29,recipsaw,30,6,Medicine Hat,[False],['Contractor']
607,2015-01-29,recipsaw,30,2,Leduc,[False],['Individual']
608,2015-01-29,chainsaw,50,7,Brossard,[False],['Contractor']
609,2015-01-29,hammerdrill,30,32,Langley,[False],['Contractor']
610,2015-01-29,5tonexcavator,1300,2,Edmonton,[False],['Contractor']
611,2015-01-29,roofnailer,40,5,Mississauga,[False],['Contractor']
612,2015-01-29,grinder,30,4,Saint John,[False],['Contractor']
613,2015-01-29,30ftscissorlift,400,1,Ottawa Downtown,[False],['Contractor']
614,2015-01-29,trenchroller,400,10,Edmonton,[False],['Contractor']
615,2015-01-29,jigsaw,25,47,Leduc,[False],['Contractor']
616,2015-01-29,hardwoodnailer,50,3,Brossard,[False],['Contractor']
617,2015-01-29,19fttelehandler,600,10,Bolton,[False],['Contractor']
618,2015-01-29,trenchroller,400,1,Vancouver,[False],['Contractor']
619,2015-01-29,grinder,30,2,Brossard,[False],['Contractor']
620,2015-01-30,100kwgenerator,900,37,St-Laurent,[False],['Individual']
621,2015-01-30,10kwgenerator,500,2,Barrie,[False],['Contractor']
622,2015-01-30,trenchroller,400,32,Kitchener,[False],['Contractor']
623,2015-01-30,3000wgenerator,200,3,Mississauga,[False],['Contractor']
624,2015-01-30,beltsander,30,25,Langley,[False],['Contractor']
625,2015-01-30,lawnroller,20,45,Medicine Hat,[False],['Contractor']
626,2015-01-30,66padroller,700,30,Ottawa East,[False],['Contractor']
627,2015-01-30,5tonexcavator,1300,4,Oshawa,[False],['Contractor']
628,2015-01-30,3000wgenerator,200,7,Dartmouth,[False],['Staff']
629,2015-01-30,10fteasyfence,25,4,Kitchener,[False],['Contractor']
630,2015-01-30,draincleaner,15,1,Dartmouth,[False],['Contractor']
631,2015-01-30,30lbairbreaker,70,1,Surrey,[False],['Contractor']
632,2015-01-30,grinder,30,27,Langley,[False],['Contractor']
633,2015-01-30,5tonexcavator,1300,1,Medicine Hat,[False],['Contractor']
634,2015-01-30,hammerdrill,30,6,Brossard,[False],['Contractor']
635,2015-01-30,8drumsander,75,20,Saint John,[False],['Contractor']
636,2015-01-30,jigsaw,25,43,Medicine Hat,[False],['Individual']
637,2015-01-30,5tonexcavator,1300,4,Langley,[False],['Contractor']
638,2015-01-30,10ftscissorlift,200,5,Saint John,[False],['Contractor']
639,2015-01-30,3000wgenerator,200,28,Vancouver,[False],['Contractor']
640,2015-01-30,8drumsander,75,6,Brossard,[False],['Contractor']
641,2015-01-31,10kwgenerator,500,19,Ottawa East,[False],['Individual']
642,2015-01-31,revplatecompactor,225,31,Kitchener,[False],['Contractor']
643,2015-01-31,platecompactor,200,3,Calgary,[False],['Contractor']
644,2015-01-31,circularsaw,30,1,Medicine Hat,[False],['Contractor']
645,2015-01-31,84smoothroller,850,3,Bracebridge,[False],['Contractor']
646,2015-01-31,grinder,30,2,Brossard,[False],['Contractor']
647,2015-01-31,lawnroller,20,14,Oshawa,[False],['Individual']
648,2015-01-31,beltsander,30,17,Lethbridge,[False],['Individual']
649,2015-01-31,lawnroller,20,38,Maple Ridge,[False],['Contractor']
650,2015-01-31,draincleaner,15,31,Chilliwack,[False],['Contractor']
651,2015-01-31,40smoothroller,500,5,Ottawa Downtown,[False],['Contractor']
652,2015-01-31,5000lbforklift,450,4,Calgary,[False],['Contractor']
653,2015-01-31,1tonexcavator,900,24,Ottawa East,[False],['Contractor']
654,2015-01-31,jigsaw,25,1,Brossard,[False],['Individual']
655,2015-01-31,recipsaw,30,33,Oshawa,[False],['Contractor']
656,2015-01-31,hammerdrill,30,4,Surrey,[False],['Contractor']
657,2015-01-31,8drumsander,75,43,Chilliwack,[False],['Individual']
658,2015-01-31,30lbairbreaker,70,3,Chilliwack,[True],['Contractor']
659,2015-01-31,lawnroller,20,46,Taber,[True],['Contractor']
660,2015-01-31,trenchroller,400,4,Toronto,[False],['Contractor']
661,2015-01-31,pedestalfan,30,46,Oshawa,[False],['Contractor']
662,2015-01-31,hammerdrill,30,1,Dartmouth,[False],['Staff']
663,2015-01-31,jigsaw,25,2,Leduc,[False],['Contractor']
664,2015-01-31,trenchroller,400,24,St-Laurent,[False],['Contractor']
665,2015-01-31,recipsaw,30,1,Dartmouth,[False],['Contractor']
666,2015-01-31,hammerdrill,30,2,Leduc,[False],['Contractor']
667,2015-01-31,1tonexcavator,900,1,Oshawa,[False],['Contractor']
668,2015-02-01,impactwrench,40,30,Lethbridge,[False],['Individual']
669,2015-02-01,8drumsander,75,2,Taber,[False],['Contractor']
670,2015-02-01,66padroller,700,41,Vancouver,[False],['Individual']
671,2015-02-01,lawnroller,20,6,Brossard,[False],['Contractor']
672,2015-02-01,pedestalfan,30,5,Kitchener,[True],['Contractor']
673,2015-02-01,grinder,30,28,Leduc,[False],['Contractor']
674,2015-02-01,beltsander,30,1,Dartmouth,[False],['Contractor']
675,2015-02-01,beltsander,30,24,Medicine Hat,[False],['Contractor']
676,2015-02-01,66padroller,700,48,Oshawa,[False],['Contractor']
677,2015-02-01,10fteasyfence,25,6,Edmonton,[False],['Contractor']
678,2015-02-01,1tonexcavator,900,8,Edmonton,[False],['Contractor']
679,2015-02-01,84smoothroller,850,4,Ottawa Downtown,[False],['Individual']
680,2015-02-01,1000psiwasher,75,25,St-Laurent,[False],['Contractor']
